value,source_id,notes_ids,iso3,Income_saving,Country__ESTANDAR,Years__ESTANDAR
43318.36571,,,CRI,Final consume expenditure,Costa Rica,2014
46230.58117,,,CRI,Final consume expenditure,Costa Rica,2015
47517.47001,,,CRI,Final consume expenditure,Costa Rica,2016
49319.4937,,,CRI,Final consume expenditure,Costa Rica,2017
50637.46711,,,CRI,Final consume expenditure,Costa Rica,2018
11423.091,,,ECU,Final consume expenditure,Ecuador,1990
12871.214,,,ECU,Final consume expenditure,Ecuador,1991
13359.351,,,ECU,Final consume expenditure,Ecuador,1992
15526.168,,,ECU,Final consume expenditure,Ecuador,1993
18596.331,,,ECU,Final consume expenditure,Ecuador,1994
20394.359,,,ECU,Final consume expenditure,Ecuador,1995
20456.272,,,ECU,Final consume expenditure,Ecuador,1996
22979.551,,,ECU,Final consume expenditure,Ecuador,1997
23385.518,,,ECU,Final consume expenditure,Ecuador,1998
15083.502,,,ECU,Final consume expenditure,Ecuador,1999
13543.108,,,ECU,Final consume expenditure,Ecuador,2000
20051.882,,,ECU,Final consume expenditure,Ecuador,2001
23606.958,,,ECU,Final consume expenditure,Ecuador,2002
26742.603,,,ECU,Final consume expenditure,Ecuador,2003
29770.074,,,ECU,Final consume expenditure,Ecuador,2004
32884.561,,,ECU,Final consume expenditure,Ecuador,2005
35842.793,,,ECU,Final consume expenditure,Ecuador,2006
38775.487,,,ECU,Final consume expenditure,Ecuador,2007
45298.051,,,ECU,Final consume expenditure,Ecuador,2008
47494.56,,,ECU,Final consume expenditure,Ecuador,2009
53193.172,,,ECU,Final consume expenditure,Ecuador,2010
58748.321,,,ECU,Final consume expenditure,Ecuador,2011
64735.024,,,ECU,Final consume expenditure,Ecuador,2012
70265.165,,,ECU,Final consume expenditure,Ecuador,2013
74555.251,,,ECU,Final consume expenditure,Ecuador,2014
75319.038,,,ECU,Final consume expenditure,Ecuador,2015
74486.286,,,ECU,Final consume expenditure,Ecuador,2016
77675.205,,,ECU,Final consume expenditure,Ecuador,2017
80031.51,,,ECU,Final consume expenditure,Ecuador,2018
4760.153272,,,SLV,Final consume expenditure,El Salvador,1990
5139.227926,,,SLV,Final consume expenditure,El Salvador,1991
5672.508248,,,SLV,Final consume expenditure,El Salvador,1992
6401.371509,,,SLV,Final consume expenditure,El Salvador,1993
7291.197377,,,SLV,Final consume expenditure,El Salvador,1994
8503.287394,,,SLV,Final consume expenditure,El Salvador,1995
9360.561881,,,SLV,Final consume expenditure,El Salvador,1996
9856.813106,,,SLV,Final consume expenditure,El Salvador,1997
10220.10614,,,SLV,Final consume expenditure,El Salvador,1998
10708.27436,,,SLV,Final consume expenditure,El Salvador,1999
11476.92716,,,SLV,Final consume expenditure,El Salvador,2000
12056.29966,,,SLV,Final consume expenditure,El Salvador,2001
12389.1546,,,SLV,Final consume expenditure,El Salvador,2002
12973.83773,,,SLV,Final consume expenditure,El Salvador,2003
13701.35553,,,SLV,Final consume expenditure,El Salvador,2004
14782.96,,,SLV,Final consume expenditure,El Salvador,2005
16240.01,,,SLV,Final consume expenditure,El Salvador,2006
17979.2,,,SLV,Final consume expenditure,El Salvador,2007
19248.15,,,SLV,Final consume expenditure,El Salvador,2008
18325.78,,,SLV,Final consume expenditure,El Salvador,2009
18996.25,,,SLV,Final consume expenditure,El Salvador,2010
20998.41,,,SLV,Final consume expenditure,El Salvador,2011
21984.31,,,SLV,Final consume expenditure,El Salvador,2012
22866.65,,,SLV,Final consume expenditure,El Salvador,2013
23181.23,,,SLV,Final consume expenditure,El Salvador,2014
23806.45,,,SLV,Final consume expenditure,El Salvador,2015
24175.56,,,SLV,Final consume expenditure,El Salvador,2016
24871.31,,,SLV,Final consume expenditure,El Salvador,2017
25863.0,,,SLV,Final consume expenditure,El Salvador,2018
6548.381893,,,GTM,Final consume expenditure,Guatemala,1990
7986.462517,,,GTM,Final consume expenditure,Guatemala,1991
9044.758688,,,GTM,Final consume expenditure,Guatemala,1992
9800.522013,,,GTM,Final consume expenditure,Guatemala,1993
11257.2818,,,GTM,Final consume expenditure,Guatemala,1994
12647.27758,,,GTM,Final consume expenditure,Guatemala,1995
13764.57307,,,GTM,Final consume expenditure,Guatemala,1996
15489.03012,,,GTM,Final consume expenditure,Guatemala,1997
16657.23838,,,GTM,Final consume expenditure,Guatemala,1998
15786.26549,,,GTM,Final consume expenditure,Guatemala,1999
16609.32848,,,GTM,Final consume expenditure,Guatemala,2000
18356.6575,,,GTM,Final consume expenditure,Guatemala,2001
20156.52461,,,GTM,Final consume expenditure,Guatemala,2002
21514.88975,,,GTM,Final consume expenditure,Guatemala,2003
23280.6301,,,GTM,Final consume expenditure,Guatemala,2004
26819.49145,,,GTM,Final consume expenditure,Guatemala,2005
29948.85836,,,GTM,Final consume expenditure,Guatemala,2006
33452.06841,,,GTM,Final consume expenditure,Guatemala,2007
39563.2878,,,GTM,Final consume expenditure,Guatemala,2008
36457.49628,,,GTM,Final consume expenditure,Guatemala,2009
40044.82805,,,GTM,Final consume expenditure,Guatemala,2010
45616.32454,,,GTM,Final consume expenditure,Guatemala,2011
48410.18267,,,GTM,Final consume expenditure,Guatemala,2012
51322.5951,,,GTM,Final consume expenditure,Guatemala,2013
55856.72485,,,GTM,Final consume expenditure,Guatemala,2014
59330.59951,,,GTM,Final consume expenditure,Guatemala,2015
62773.31929,,,GTM,Final consume expenditure,Guatemala,2016
68419.16517,,,GTM,Final consume expenditure,Guatemala,2017
71040.73687,,,GTM,Final consume expenditure,Guatemala,2018
2945.024941,,,HND,Final consume expenditure,Honduras,1990
2904.717797,,,HND,Final consume expenditure,Honduras,1991
3196.231874,,,HND,Final consume expenditure,Honduras,1992
3178.191235,,,HND,Final consume expenditure,Honduras,1993
2972.316297,,,HND,Final consume expenditure,Honduras,1994
3467.100793,,,HND,Final consume expenditure,Honduras,1995
3617.628623,,,HND,Final consume expenditure,Honduras,1996
4178.066041,,,HND,Final consume expenditure,Honduras,1997
4867.440705,,,HND,Final consume expenditure,Honduras,1998
5261.344112,,,HND,Final consume expenditure,Honduras,1999
6048.478776,,,HND,Final consume expenditure,Honduras,2000
6668.419869,,,HND,Final consume expenditure,Honduras,2001
6934.339982,,,HND,Final consume expenditure,Honduras,2002
7303.61741,,,HND,Final consume expenditure,Honduras,2003
7886.454818,,,HND,Final consume expenditure,Honduras,2004
8864.066923,,,HND,Final consume expenditure,Honduras,2005
10118.4073,,,HND,Final consume expenditure,Honduras,2006
11667.46405,,,HND,Final consume expenditure,Honduras,2007
13469.76162,,,HND,Final consume expenditure,Honduras,2008
14185.59309,,,HND,Final consume expenditure,Honduras,2009
15212.76945,,,HND,Final consume expenditure,Honduras,2010
16592.45565,,,HND,Final consume expenditure,Honduras,2011
17568.78264,,,HND,Final consume expenditure,Honduras,2012
18250.80151,,,HND,Final consume expenditure,Honduras,2013
18891.32947,,,HND,Final consume expenditure,Honduras,2014
19258.47202,,,HND,Final consume expenditure,Honduras,2015
19756.03165,,,HND,Final consume expenditure,Honduras,2016
21007.51083,,,HND,Final consume expenditure,Honduras,2017
22633.92651,,,HND,Final consume expenditure,Honduras,2018
258673.0708,,,MEX,Final consume expenditure,Mexico,1990
316036.644,,,MEX,Final consume expenditure,Mexico,1991
375376.8182,,,MEX,Final consume expenditure,Mexico,1992
422256.2091,,,MEX,Final consume expenditure,Mexico,1993
438558.9597,,,MEX,Final consume expenditure,Mexico,1994
291982.6141,,,MEX,Final consume expenditure,Mexico,1995
330381.9779,,,MEX,Final consume expenditure,Mexico,1996
401466.8665,,,MEX,Final consume expenditure,Mexico,1997
424961.9193,,,MEX,Final consume expenditure,Mexico,1998
483253.4843,,,MEX,Final consume expenditure,Mexico,1999
579171.3264,,,MEX,Final consume expenditure,Mexico,2000
626206.0732,,,MEX,Final consume expenditure,Mexico,2001
644732.87,,,MEX,Final consume expenditure,Mexico,2002
621437.1562,,,MEX,Final consume expenditure,Mexico,2003
654916.6897,,,MEX,Final consume expenditure,Mexico,2004
746629.0182,,,MEX,Final consume expenditure,Mexico,2005
807640.2077,,,MEX,Final consume expenditure,Mexico,2006
874039.2756,,,MEX,Final consume expenditure,Mexico,2007
943629.9942,,,MEX,Final consume expenditure,Mexico,2008
761305.9447,,,MEX,Final consume expenditure,Mexico,2009
904940.4843,,,MEX,Final consume expenditure,Mexico,2010
999251.7088,,,MEX,Final consume expenditure,Mexico,2011
1012188.23,,,MEX,Final consume expenditure,Mexico,2012
1094621.985,,,MEX,Final consume expenditure,Mexico,2013
1126637.271,,,MEX,Final consume expenditure,Mexico,2014
984327.9605,,,MEX,Final consume expenditure,Mexico,2015
895372.5634,,,MEX,Final consume expenditure,Mexico,2016
948603.2518,,,MEX,Final consume expenditure,Mexico,2017
987961.5912,,,MEX,Final consume expenditure,Mexico,2018
3304.049711,,,NIC,Final consume expenditure,Nicaragua,1990
3648.947545,,,NIC,Final consume expenditure,Nicaragua,1991
4051.769394,,,NIC,Final consume expenditure,Nicaragua,1992
4054.829327,,,NIC,Final consume expenditure,Nicaragua,1993
3685.872414,,,NIC,Final consume expenditure,Nicaragua,1994
3824.316852,,,NIC,Final consume expenditure,Nicaragua,1995
3991.737107,,,NIC,Final consume expenditure,Nicaragua,1996
4126.942348,,,NIC,Final consume expenditure,Nicaragua,1997
4321.903276,,,NIC,Final consume expenditure,Nicaragua,1998
4490.563648,,,NIC,Final consume expenditure,Nicaragua,1999
4809.63423,,,NIC,Final consume expenditure,Nicaragua,2000
5089.520251,,,NIC,Final consume expenditure,Nicaragua,2001
5138.456025,,,NIC,Final consume expenditure,Nicaragua,2002
5252.540629,,,NIC,Final consume expenditure,Nicaragua,2003
5620.216884,,,NIC,Final consume expenditure,Nicaragua,2004
6124.837236,,,NIC,Final consume expenditure,Nicaragua,2005
6525.672441,,,NIC,Final consume expenditure,Nicaragua,2006
7091.955224,,,NIC,Final consume expenditure,Nicaragua,2007
8005.81827,,,NIC,Final consume expenditure,Nicaragua,2008
7950.21788,,,NIC,Final consume expenditure,Nicaragua,2009
8279.305545,,,NIC,Final consume expenditure,Nicaragua,2010
8869.925958,,,NIC,Final consume expenditure,Nicaragua,2011
9393.467912,,,NIC,Final consume expenditure,Nicaragua,2012
9844.43466,,,NIC,Final consume expenditure,Nicaragua,2013
10426.69372,,,NIC,Final consume expenditure,Nicaragua,2014
10780.75744,,,NIC,Final consume expenditure,Nicaragua,2015
11269.82134,,,NIC,Final consume expenditure,Nicaragua,2016
11548.32933,,,NIC,Final consume expenditure,Nicaragua,2017
11120.61213,,,NIC,Final consume expenditure,Nicaragua,2018
4029.602592,,,PRY,Final consume expenditure,Paraguay,1990
4773.616976,,,PRY,Final consume expenditure,Paraguay,1991
5105.995496,,,PRY,Final consume expenditure,Paraguay,1992
5371.366765,,,PRY,Final consume expenditure,Paraguay,1993
6058.535416,,,PRY,Final consume expenditure,Paraguay,1994
6568.203656,,,PRY,Final consume expenditure,Paraguay,1995
7376.678539,,,PRY,Final consume expenditure,Paraguay,1996
7575.840284,,,PRY,Final consume expenditure,Paraguay,1997
6680.980786,,,PRY,Final consume expenditure,Paraguay,1998
6441.023938,,,PRY,Final consume expenditure,Paraguay,1999
6606.598208,,,PRY,Final consume expenditure,Paraguay,2000
6248.063193,,,PRY,Final consume expenditure,Paraguay,2001
4803.893428,,,PRY,Final consume expenditure,Paraguay,2002
5122.62484,,,PRY,Final consume expenditure,Paraguay,2003
6609.240854,,,PRY,Final consume expenditure,Paraguay,2004
7407.098107,,,PRY,Final consume expenditure,Paraguay,2005
9467.770835,,,PRY,Final consume expenditure,Paraguay,2006
12700.90518,,,PRY,Final consume expenditure,Paraguay,2007
18200.78346,,,PRY,Final consume expenditure,Paraguay,2008
16961.4263,,,PRY,Final consume expenditure,Paraguay,2009
19835.70789,,,PRY,Final consume expenditure,Paraguay,2010
24778.23652,,,PRY,Final consume expenditure,Paraguay,2011
25810.70994,,,PRY,Final consume expenditure,Paraguay,2012
28612.77648,,,PRY,Final consume expenditure,Paraguay,2013
30474.58911,,,PRY,Final consume expenditure,Paraguay,2014
27428.56185,,,PRY,Final consume expenditure,Paraguay,2015
26592.40423,,,PRY,Final consume expenditure,Paraguay,2016
28909.43985,,,PRY,Final consume expenditure,Paraguay,2017
30412.90336,,,PRY,Final consume expenditure,Paraguay,2018
23885.45936,,,PER,Final consume expenditure,Peru,1990
29352.6971,,,PER,Final consume expenditure,Peru,1991
30903.73141,,,PER,Final consume expenditure,Peru,1992
29454.62677,,,PER,Final consume expenditure,Peru,1993
36437.35763,,,PER,Final consume expenditure,Peru,1994
43224.40828,,,PER,Final consume expenditure,Peru,1995
45564.94565,,,PER,Final consume expenditure,Peru,1996
46937.00344,,,PER,Final consume expenditure,Peru,1997
45691.80887,,,PER,Final consume expenditure,Peru,1998
41042.6601,,,PER,Final consume expenditure,Peru,1999
42622.6361,,,PER,Final consume expenditure,Peru,2000
43566.08526,,,PER,Final consume expenditure,Peru,2001
45333.7125,,,PER,Final consume expenditure,Peru,2002
48219.51739,,,PER,Final consume expenditure,Peru,2003
52927.84577,,,PER,Final consume expenditure,Peru,2004
58107.16029,,,PER,Final consume expenditure,Peru,2005
63001.81804,,,PER,Final consume expenditure,Peru,2006
72272.20908,,,PER,Final consume expenditure,Peru,2007
87900.57688,,,PER,Final consume expenditure,Peru,2008
91190.53655,,,PER,Final consume expenditure,Peru,2009
106637.9453,,,PER,Final consume expenditure,Peru,2010
121626.5548,,,PER,Final consume expenditure,Peru,2011
140941.9881,,,PER,Final consume expenditure,Peru,2012
150050.2566,,,PER,Final consume expenditure,Peru,2013
154539.632,,,PER,Final consume expenditure,Peru,2014
148520.6388,,,PER,Final consume expenditure,Peru,2015
150070.602,,,PER,Final consume expenditure,Peru,2016
163278.2399,,,PER,Final consume expenditure,Peru,2017
171209.1149,,,PER,Final consume expenditure,Peru,2018
7276.205972,,,DOM,Final consume expenditure,Dominican Republic,1990
8031.938391,,,DOM,Final consume expenditure,Dominican Republic,1991
9719.955808,,,DOM,Final consume expenditure,Dominican Republic,1992
10698.89789,,,DOM,Final consume expenditure,Dominican Republic,1993
11785.43339,,,DOM,Final consume expenditure,Dominican Republic,1994
13361.16513,,,DOM,Final consume expenditure,Dominican Republic,1995
14633.58634,,,DOM,Final consume expenditure,Dominican Republic,1996
15864.15851,,,DOM,Final consume expenditure,Dominican Republic,1997
16901.87673,,,DOM,Final consume expenditure,Dominican Republic,1998
17374.11879,,,DOM,Final consume expenditure,Dominican Republic,1999
19487.21681,,,DOM,Final consume expenditure,Dominican Republic,2000
20374.12351,,,DOM,Final consume expenditure,Dominican Republic,2001
21685.90312,,,DOM,Final consume expenditure,Dominican Republic,2002
17050.98379,,,DOM,Final consume expenditure,Dominican Republic,2003
17352.14778,,,DOM,Final consume expenditure,Dominican Republic,2004
28445.69696,,,DOM,Final consume expenditure,Dominican Republic,2005
30383.20096,,,DOM,Final consume expenditure,Dominican Republic,2006
35202.49015,,,DOM,Final consume expenditure,Dominican Republic,2007
40207.90999,,,DOM,Final consume expenditure,Dominican Republic,2008
41005.2249,,,DOM,Final consume expenditure,Dominican Republic,2009
45373.45604,,,DOM,Final consume expenditure,Dominican Republic,2010
49657.40191,,,DOM,Final consume expenditure,Dominican Republic,2011
51525.61551,,,DOM,Final consume expenditure,Dominican Republic,2012
52397.11832,,,DOM,Final consume expenditure,Dominican Republic,2013
55125.68403,,,DOM,Final consume expenditure,Dominican Republic,2014
57777.26548,,,DOM,Final consume expenditure,Dominican Republic,2015
61153.11019,,,DOM,Final consume expenditure,Dominican Republic,2016
64292.92444,,,DOM,Final consume expenditure,Dominican Republic,2017
67705.5423,,,DOM,Final consume expenditure,Dominican Republic,2018
8921.638756,,,URY,Final consume expenditure,Uruguay,1990
10709.71974,,,URY,Final consume expenditure,Uruguay,1991
12570.26758,,,URY,Final consume expenditure,Uruguay,1992
14817.99649,,,URY,Final consume expenditure,Uruguay,1993
17250.31733,,,URY,Final consume expenditure,Uruguay,1994
19039.37308,,,URY,Final consume expenditure,Uruguay,1995
20301.07351,,,URY,Final consume expenditure,Uruguay,1996
21376.2219,,,URY,Final consume expenditure,Uruguay,1997
22544.68754,,,URY,Final consume expenditure,Uruguay,1998
