value,source_id,notes_ids,iso3,Geographical area,Country__ESTANDAR,Sex__ESTANDAR,Years__ESTANDAR
7011.295,24,,PER,Rural,Peru,Both sexes,2000
6909.009,24,,PER,Rural,Peru,Both sexes,2005
6780.84,24,,PER,Rural,Peru,Both sexes,2010
6687.547,24,,PER,Rural,Peru,Both sexes,2015
6548.177,24,,PER,Rural,Peru,Both sexes,2020
6366.232,24,,PER,Rural,Peru,Both sexes,2025
6147.441,24,,PER,Rural,Peru,Both sexes,2030
5900.142,24,,PER,Rural,Peru,Both sexes,2035
5631.864,24,,PER,Rural,Peru,Both sexes,2040
5348.064,24,,PER,Rural,Peru,Both sexes,2045
5053.223,24,,PER,Rural,Peru,Both sexes,2050
1317.667,23,4,PRI,Rural,Puerto Rico,Both sexes,1950
1293.788,23,4,PRI,Rural,Puerto Rico,Both sexes,1955
1306.223,23,4,PRI,Rural,Puerto Rico,Both sexes,1960
1249.484,23,4,PRI,Rural,Puerto Rico,Both sexes,1965
1129.239,23,4,PRI,Rural,Puerto Rico,Both sexes,1970
1091.543,23,4,PRI,Rural,Puerto Rico,Both sexes,1975
1025.305,23,4,PRI,Rural,Puerto Rico,Both sexes,1980
528.456,23,4,PRI,Rural,Puerto Rico,Both sexes,1985
248.315,23,4,PRI,Rural,Puerto Rico,Both sexes,1990
231.395,23,4,PRI,Rural,Puerto Rico,Both sexes,1995
213.137,23,4,PRI,Rural,Puerto Rico,Both sexes,2000
221.694,23,4,PRI,Rural,Puerto Rico,Both sexes,2005
229.491,23,4,PRI,Rural,Puerto Rico,Both sexes,2010
234.255,23,4,PRI,Rural,Puerto Rico,Both sexes,2015
234.336,23,4,PRI,Rural,Puerto Rico,Both sexes,2020
228.252,23,4,PRI,Rural,Puerto Rico,Both sexes,2025
216.497,23,4,PRI,Rural,Puerto Rico,Both sexes,2030
2688.917,24,,DOM,Rural,Dominican Republic,Both sexes,1970
2801.631,24,,DOM,Rural,Dominican Republic,Both sexes,1975
2851.825,24,,DOM,Rural,Dominican Republic,Both sexes,1980
3013.422,24,,DOM,Rural,Dominican Republic,Both sexes,1985
3223.613,24,,DOM,Rural,Dominican Republic,Both sexes,1990
3346.451,24,,DOM,Rural,Dominican Republic,Both sexes,1995
3276.704,24,,DOM,Rural,Dominican Republic,Both sexes,2000
3033.626,24,,DOM,Rural,Dominican Republic,Both sexes,2005
2603.97,24,,DOM,Rural,Dominican Republic,Both sexes,2010
2234.779,24,,DOM,Rural,Dominican Republic,Both sexes,2015
1944.638,24,,DOM,Rural,Dominican Republic,Both sexes,2020
1729.659,24,,DOM,Rural,Dominican Republic,Both sexes,2025
1580.732,24,,DOM,Rural,Dominican Republic,Both sexes,2030
1483.451,24,,DOM,Rural,Dominican Republic,Both sexes,2035
1423.017,24,,DOM,Rural,Dominican Republic,Both sexes,2040
1387.265,24,,DOM,Rural,Dominican Republic,Both sexes,2045
1366.603,24,,DOM,Rural,Dominican Republic,Both sexes,2050
33.838,23,4,KNA,Rural,Saint Kitts and Nevis,Both sexes,1950
35.391,23,4,KNA,Rural,Saint Kitts and Nevis,Both sexes,1955
37.043,23,4,KNA,Rural,Saint Kitts and Nevis,Both sexes,1960
34.029,23,4,KNA,Rural,Saint Kitts and Nevis,Both sexes,1965
29.561,23,4,KNA,Rural,Saint Kitts and Nevis,Both sexes,1970
28.767,23,4,KNA,Rural,Saint Kitts and Nevis,Both sexes,1975
27.705,23,4,KNA,Rural,Saint Kitts and Nevis,Both sexes,1980
27.206,23,4,KNA,Rural,Saint Kitts and Nevis,Both sexes,1985
26.702,23,4,KNA,Rural,Saint Kitts and Nevis,Both sexes,1990
28.43,23,4,KNA,Rural,Saint Kitts and Nevis,Both sexes,1995
30.501,23,4,KNA,Rural,Saint Kitts and Nevis,Both sexes,2000
33.042,23,4,KNA,Rural,Saint Kitts and Nevis,Both sexes,2005
35.331,23,4,KNA,Rural,Saint Kitts and Nevis,Both sexes,2010
37.552,23,4,KNA,Rural,Saint Kitts and Nevis,Both sexes,2015
39.29,23,4,KNA,Rural,Saint Kitts and Nevis,Both sexes,2020
40.436,23,4,KNA,Rural,Saint Kitts and Nevis,Both sexes,2025
40.958,23,4,KNA,Rural,Saint Kitts and Nevis,Both sexes,2030
52.456,23,4,VCT,Rural,Saint Vincent and the Grenadines,Both sexes,1950
56.055,23,4,VCT,Rural,Saint Vincent and the Grenadines,Both sexes,1955
59.948,23,4,VCT,Rural,Saint Vincent and the Grenadines,Both sexes,1960
61.682,23,4,VCT,Rural,Saint Vincent and the Grenadines,Both sexes,1965
62.699,23,4,VCT,Rural,Saint Vincent and the Grenadines,Both sexes,1970
63.844,23,4,VCT,Rural,Saint Vincent and the Grenadines,Both sexes,1975
64.454,23,4,VCT,Rural,Saint Vincent and the Grenadines,Both sexes,1980
64.146,23,4,VCT,Rural,Saint Vincent and the Grenadines,Both sexes,1985
62.988,23,4,VCT,Rural,Saint Vincent and the Grenadines,Both sexes,1990
61.218,23,4,VCT,Rural,Saint Vincent and the Grenadines,Both sexes,1995
59.144,23,4,VCT,Rural,Saint Vincent and the Grenadines,Both sexes,2000
57.599,23,4,VCT,Rural,Saint Vincent and the Grenadines,Both sexes,2005
55.793,23,4,VCT,Rural,Saint Vincent and the Grenadines,Both sexes,2010
53.672,23,4,VCT,Rural,Saint Vincent and the Grenadines,Both sexes,2015
52.02,23,4,VCT,Rural,Saint Vincent and the Grenadines,Both sexes,2020
50.07,23,4,VCT,Rural,Saint Vincent and the Grenadines,Both sexes,2025
47.877,23,4,VCT,Rural,Saint Vincent and the Grenadines,Both sexes,2030
66.89,23,4,LCA,Rural,Saint Lucia,Both sexes,1950
69.058,23,4,LCA,Rural,Saint Lucia,Both sexes,1955
70.605,23,4,LCA,Rural,Saint Lucia,Both sexes,1960
74.48,23,4,LCA,Rural,Saint Lucia,Both sexes,1965
79.259,23,4,LCA,Rural,Saint Lucia,Both sexes,1970
82.107,23,4,LCA,Rural,Saint Lucia,Both sexes,1975
86.674,23,4,LCA,Rural,Saint Lucia,Both sexes,1980
91.119,23,4,LCA,Rural,Saint Lucia,Both sexes,1985
97.628,23,4,LCA,Rural,Saint Lucia,Both sexes,1990
104.747,23,4,LCA,Rural,Saint Lucia,Both sexes,1995
113.358,23,4,LCA,Rural,Saint Lucia,Both sexes,2000
125.92,23,4,LCA,Rural,Saint Lucia,Both sexes,2005
140.739,23,4,LCA,Rural,Saint Lucia,Both sexes,2010
144.397,23,4,LCA,Rural,Saint Lucia,Both sexes,2015
147.062,23,4,LCA,Rural,Saint Lucia,Both sexes,2020
148.468,23,4,LCA,Rural,Saint Lucia,Both sexes,2025
148.416,23,4,LCA,Rural,Saint Lucia,Both sexes,2030
114.193,23,4,SUR,Rural,Suriname,Both sexes,1950
132.362,23,4,SUR,Rural,Suriname,Both sexes,1955
152.927,23,4,SUR,Rural,Suriname,Both sexes,1960
175.488,23,4,SUR,Rural,Suriname,Both sexes,1965
200.681,23,4,SUR,Rural,Suriname,Both sexes,1970
167.731,23,4,SUR,Rural,Suriname,Both sexes,1975
127.117,23,4,SUR,Rural,Suriname,Both sexes,1980
128.775,23,4,SUR,Rural,Suriname,Both sexes,1985
139.739,23,4,SUR,Rural,Suriname,Both sexes,1990
150.529,23,4,SUR,Rural,Suriname,Both sexes,1995
158.514,23,4,SUR,Rural,Suriname,Both sexes,2000
166.238,23,4,SUR,Rural,Suriname,Both sexes,2005
177.066,23,4,SUR,Rural,Suriname,Both sexes,2010
187.781,23,4,SUR,Rural,Suriname,Both sexes,2015
195.577,23,4,SUR,Rural,Suriname,Both sexes,2020
199.667,23,4,SUR,Rural,Suriname,Both sexes,2025
199.727,23,4,SUR,Rural,Suriname,Both sexes,2030
476.09,23,4,TTO,Rural,Trinidad and Tobago,Both sexes,1950
517.586,23,4,TTO,Rural,Trinidad and Tobago,Both sexes,1955
558.684,23,4,TTO,Rural,Trinidad and Tobago,Both sexes,1960
561.152,23,4,TTO,Rural,Trinidad and Tobago,Both sexes,1965
538.888,23,4,TTO,Rural,Trinidad and Tobago,Both sexes,1970
529.1,23,4,TTO,Rural,Trinidad and Tobago,Both sexes,1975
517.864,23,4,TTO,Rural,Trinidad and Tobago,Both sexes,1980
547.934,23,4,TTO,Rural,Trinidad and Tobago,Both sexes,1985
560.557,23,4,TTO,Rural,Trinidad and Tobago,Both sexes,1990
564.243,23,4,TTO,Rural,Trinidad and Tobago,Both sexes,1995
559.116,23,4,TTO,Rural,Trinidad and Tobago,Both sexes,2000
584.051,23,4,TTO,Rural,Trinidad and Tobago,Both sexes,2005
610.599,23,4,TTO,Rural,Trinidad and Tobago,Both sexes,2010
634.898,23,4,TTO,Rural,Trinidad and Tobago,Both sexes,2015
644.583,23,4,TTO,Rural,Trinidad and Tobago,Both sexes,2020
639.19,23,4,TTO,Rural,Trinidad and Tobago,Both sexes,2025
620.89,23,4,TTO,Rural,Trinidad and Tobago,Both sexes,2030
546.126,24,,URY,Rural,Uruguay,Both sexes,1970
522.911,24,,URY,Rural,Uruguay,Both sexes,1975
456.577,24,,URY,Rural,Uruguay,Both sexes,1980
386.759,24,,URY,Rural,Uruguay,Both sexes,1985
346.353,24,,URY,Rural,Uruguay,Both sexes,1990
306.893,24,,URY,Rural,Uruguay,Both sexes,1995
289.474,24,,URY,Rural,Uruguay,Both sexes,2000
259.856,24,,URY,Rural,Uruguay,Both sexes,2005
195.956,24,,URY,Rural,Uruguay,Both sexes,2010
161.352,24,,URY,Rural,Uruguay,Both sexes,2015
140.554,24,,URY,Rural,Uruguay,Both sexes,2020
123.53,24,,URY,Rural,Uruguay,Both sexes,2025
109.637,24,,URY,Rural,Uruguay,Both sexes,2030
98.28,24,,URY,Rural,Uruguay,Both sexes,2035
89.012,24,,URY,Rural,Uruguay,Both sexes,2040
81.423,24,,URY,Rural,Uruguay,Both sexes,2045
75.161,24,,URY,Rural,Uruguay,Both sexes,2050
3239.626,24,,VEN,Rural,Venezuela (Bolivarian Republic of),Both sexes,1970
3242.761,24,,VEN,Rural,Venezuela (Bolivarian Republic of),Both sexes,1975
3198.57,24,,VEN,Rural,Venezuela (Bolivarian Republic of),Both sexes,1980
3205.424,24,,VEN,Rural,Venezuela (Bolivarian Republic of),Both sexes,1985
3172.725,24,,VEN,Rural,Venezuela (Bolivarian Republic of),Both sexes,1990
3096.141,24,,VEN,Rural,Venezuela (Bolivarian Republic of),Both sexes,1995
2937.447,24,,VEN,Rural,Venezuela (Bolivarian Republic of),Both sexes,2000
3026.482,24,,VEN,Rural,Venezuela (Bolivarian Republic of),Both sexes,2005
3208.659,24,,VEN,Rural,Venezuela (Bolivarian Republic of),Both sexes,2010
3203.833,24,,VEN,Rural,Venezuela (Bolivarian Republic of),Both sexes,2015
3117.247,24,,VEN,Rural,Venezuela (Bolivarian Republic of),Both sexes,2020
3008.642,24,,VEN,Rural,Venezuela (Bolivarian Republic of),Both sexes,2025
2882.964,24,,VEN,Rural,Venezuela (Bolivarian Republic of),Both sexes,2030
2744.331,24,,VEN,Rural,Venezuela (Bolivarian Republic of),Both sexes,2035
2596.119,24,,VEN,Rural,Venezuela (Bolivarian Republic of),Both sexes,2040
2441.574,24,,VEN,Rural,Venezuela (Bolivarian Republic of),Both sexes,2045
2284.085,24,,VEN,Rural,Venezuela (Bolivarian Republic of),Both sexes,2050
99158.582,23,"4,330",,Rural,Latin America and the Caribbean,Both sexes,1950
105653.318,23,"4,330",,Rural,Latin America and the Caribbean,Both sexes,1955
111768.319,23,"4,330",,Rural,Latin America and the Caribbean,Both sexes,1960
117870.03,23,"4,330",,Rural,Latin America and the Caribbean,Both sexes,1965
123021.195,23,"4,330",,Rural,Latin America and the Caribbean,Both sexes,1970
126883.76,23,"4,330",,Rural,Latin America and the Caribbean,Both sexes,1975
129123.04,23,"4,330",,Rural,Latin America and the Caribbean,Both sexes,1980
130477.074,23,"4,330",,Rural,Latin America and the Caribbean,Both sexes,1985
130576.596,23,"4,330",,Rural,Latin America and the Caribbean,Both sexes,1990
130455.58,23,"4,330",,Rural,Latin America and the Caribbean,Both sexes,1995
128733.28,23,"4,330",,Rural,Latin America and the Caribbean,Both sexes,2000
128403.14,23,"4,330",,Rural,Latin America and the Caribbean,Both sexes,2005
127978.857,23,"4,330",,Rural,Latin America and the Caribbean,Both sexes,2010
126988.882,23,"4,330",,Rural,Latin America and the Caribbean,Both sexes,2015
125046.203,23,"4,330",,Rural,Latin America and the Caribbean,Both sexes,2020
122027.559,23,"4,330",,Rural,Latin America and the Caribbean,Both sexes,2025
118003.058,23,"4,330",,Rural,Latin America and the Caribbean,Both sexes,2030
121149.516,24,226,,Rural,Latin America,Both sexes,1970
123400.475,24,226,,Rural,Latin America,Both sexes,1975
123208.935,24,226,,Rural,Latin America,Both sexes,1980
126123.083,24,226,,Rural,Latin America,Both sexes,1985
127243.709,24,226,,Rural,Latin America,Both sexes,1990
127159.166,24,226,,Rural,Latin America,Both sexes,1995
124825.615,24,226,,Rural,Latin America,Both sexes,2000
124759.729,24,226,,Rural,Latin America,Both sexes,2005
124283.653,24,226,,Rural,Latin America,Both sexes,2010
122830.371,24,226,,Rural,Latin America,Both sexes,2015
120580.255,24,226,,Rural,Latin America,Both sexes,2020
117769.888,24,226,,Rural,Latin America,Both sexes,2025
114567.404,24,226,,Rural,Latin America,Both sexes,2030
111068.487,24,226,,Rural,Latin America,Both sexes,2035
107332.103,24,226,,Rural,Latin America,Both sexes,2040
103440.722,24,226,,Rural,Latin America,Both sexes,2045
99485.705,24,226,,Rural,Latin America,Both sexes,2050
10877.894,23,"4,227",,Rural,Caribbean,Both sexes,1950
11602.115,23,"4,227",,Rural,Caribbean,Both sexes,1955
12343.696,23,"4,227",,Rural,Caribbean,Both sexes,1960
13040.167,23,"4,227",,Rural,Caribbean,Both sexes,1965
13523.88,23,"4,227",,Rural,Caribbean,Both sexes,1970
13796.665,23,"4,227",,Rural,Caribbean,Both sexes,1975
13913.616,23,"4,227",,Rural,Caribbean,Both sexes,1980
13818.994,23,"4,227",,Rural,Caribbean,Both sexes,1985
13835.273,23,"4,227",,Rural,Caribbean,Both sexes,1990
14177.431,23,"4,227",,Rural,Caribbean,Both sexes,1995
14304.856,23,"4,227",,Rural,Caribbean,Both sexes,2000
13881.751,23,"4,227",,Rural,Caribbean,Both sexes,2005
13444.636,23,"4,227",,Rural,Caribbean,Both sexes,2010
12990.199,23,"4,227",,Rural,Caribbean,Both sexes,2015
12428.469,23,"4,227",,Rural,Caribbean,Both sexes,2020
11812.873,23,"4,227",,Rural,Caribbean,Both sexes,2025
11157.617,23,"4,227",,Rural,Caribbean,Both sexes,2030
2763.707,24,,ARG,Rural,Argentina,Men,1970
2702.034,24,,ARG,Rural,Argentina,Men,1975
2583.933,24,,ARG,Rural,Argentina,Men,1980
2471.607,24,,ARG,Rural,Argentina,Men,1985
2318.551,24,,ARG,Rural,Argentina,Men,1990
2240.936,24,,ARG,Rural,Argentina,Men,1995
2148.237,24,,ARG,Rural,Argentina,Men,2000
2066.815,24,,ARG,Rural,Argentina,Men,2005
1978.7,24,,ARG,Rural,Argentina,Men,2010
1890.667,24,,ARG,Rural,Argentina,Men,2015
1804.092,24,,ARG,Rural,Argentina,Men,2020
1713.595,24,,ARG,Rural,Argentina,Men,2025
1622.399,24,,ARG,Rural,Argentina,Men,2030
1531.328,24,,ARG,Rural,Argentina,Men,2035
1441.992,24,,ARG,Rural,Argentina,Men,2040
1354.956,24,,ARG,Rural,Argentina,Men,2045
1270.673,24,,ARG,Rural,Argentina,Men,2050
1353.79,24,,BOL,Rural,Bolivia (Plurinational State of),Men,1970
1477.563,24,,BOL,Rural,Bolivia (Plurinational State of),Men,1975
1536.259,24,,BOL,Rural,Bolivia (Plurinational State of),Men,1980
1553.136,24,,BOL,Rural,Bolivia (Plurinational State of),Men,1985
1544.425,24,,BOL,Rural,Bolivia (Plurinational State of),Men,1990
1578.041,24,,BOL,Rural,Bolivia (Plurinational State of),Men,1995
1643.866,24,,BOL,Rural,Bolivia (Plurinational State of),Men,2000
1698.258,24,,BOL,Rural,Bolivia (Plurinational State of),Men,2005
1738.244,24,,BOL,Rural,Bolivia (Plurinational State of),Men,2010
1766.707,24,,BOL,Rural,Bolivia (Plurinational State of),Men,2015
1782.746,24,,BOL,Rural,Bolivia (Plurinational State of),Men,2020
1785.327,24,,BOL,Rural,Bolivia (Plurinational State of),Men,2025
1775.678,24,,BOL,Rural,Bolivia (Plurinational State of),Men,2030
1755.153,24,,BOL,Rural,Bolivia (Plurinational State of),Men,2035
1725.382,24,,BOL,Rural,Bolivia (Plurinational State of),Men,2040
1687.841,24,,BOL,Rural,Bolivia (Plurinational State of),Men,2045
1643.969,24,,BOL,Rural,Bolivia (Plurinational State of),Men,2050
22902.328,24,,BRA,Rural,Brazil,Men,1970
22080.726,24,,BRA,Rural,Brazil,Men,1975
20478.957,24,,BRA,Rural,Brazil,Men,1980
20385.841,24,,BRA,Rural,Brazil,Men,1985
19706.444,24,,BRA,Rural,Brazil,Men,1990
18608.797,24,,BRA,Rural,Brazil,Men,1995
17265.037,24,,BRA,Rural,Brazil,Men,2000
16942.434,24,,BRA,Rural,Brazil,Men,2005
16347.368,24,,BRA,Rural,Brazil,Men,2010
15685.292,24,,BRA,Rural,Brazil,Men,2015
14952.872,24,,BRA,Rural,Brazil,Men,2020
14202.795,24,,BRA,Rural,Brazil,Men,2025
13475.889,24,,BRA,Rural,Brazil,Men,2030
12767.895,24,,BRA,Rural,Brazil,Men,2035
12078.729,24,,BRA,Rural,Brazil,Men,2040
11415.722,24,,BRA,Rural,Brazil,Men,2045
10789.662,24,,BRA,Rural,Brazil,Men,2050
1261.901,24,,CHL,Rural,Chile,Men,1970
1220.889,24,,CHL,Rural,Chile,Men,1975
1148.936,24,,CHL,Rural,Chile,Men,1980
1148.592,24,,CHL,Rural,Chile,Men,1985
1204.244,24,,CHL,Rural,Chile,Men,1990
1204.249,24,,CHL,Rural,Chile,Men,1995
1151.22,24,,CHL,Rural,Chile,Men,2000
1110.846,24,,CHL,Rural,Chile,Men,2005
1083.6,24,,CHL,Rural,Chile,Men,2010
1050.364,24,,CHL,Rural,Chile,Men,2015
1010.847,24,,CHL,Rural,Chile,Men,2020
967.745,24,,CHL,Rural,Chile,Men,2025
921.427,24,,CHL,Rural,Chile,Men,2030
872.394,24,,CHL,Rural,Chile,Men,2035
821.751,24,,CHL,Rural,Chile,Men,2040
770.693,24,,CHL,Rural,Chile,Men,2045
720.309,24,,CHL,Rural,Chile,Men,2050
4922.172,24,,COL,Rural,Colombia,Men,1970
5027.386,24,,COL,Rural,Colombia,Men,1975
5254.104,24,,COL,Rural,Colombia,Men,1980
5442.758,24,,COL,Rural,Colombia,Men,1985
5586.078,24,,COL,Rural,Colombia,Men,1990
5647.529,24,,COL,Rural,Colombia,Men,1995
5641.637,24,,COL,Rural,Colombia,Men,2000
5562.308,24,,COL,Rural,Colombia,Men,2005
5429.101,24,,COL,Rural,Colombia,Men,2010
5240.896,24,,COL,Rural,Colombia,Men,2015
5009.219,24,,COL,Rural,Colombia,Men,2020
4745.552,24,,COL,Rural,Colombia,Men,2025
4467.442,24,,COL,Rural,Colombia,Men,2030
4186.376,24,,COL,Rural,Colombia,Men,2035
3903.987,24,,COL,Rural,Colombia,Men,2040
3627.775,24,,COL,Rural,Colombia,Men,2045
3361.973,24,,COL,Rural,Colombia,Men,2050
593.948,24,,CRI,Rural,Costa Rica,Men,1970
645.229,24,,CRI,Rural,Costa Rica,Men,1975
710.241,24,,CRI,Rural,Costa Rica,Men,1980
776.536,24,,CRI,Rural,Costa Rica,Men,1985
807.935,24,,CRI,Rural,Costa Rica,Men,1990
831.923,24,,CRI,Rural,Costa Rica,Men,1995
836.731,24,,CRI,Rural,Costa Rica,Men,2000
767.715,24,,CRI,Rural,Costa Rica,Men,2005
674.062,24,,CRI,Rural,Costa Rica,Men,2010
586.458,24,,CRI,Rural,Costa Rica,Men,2015
504.514,24,,CRI,Rural,Costa Rica,Men,2020
429.202,24,,CRI,Rural,Costa Rica,Men,2025
364.076,24,,CRI,Rural,Costa Rica,Men,2030
310.708,24,,CRI,Rural,Costa Rica,Men,2035
268.296,24,,CRI,Rural,Costa Rica,Men,2040
235.254,24,,CRI,Rural,Costa Rica,Men,2045
209.777,24,,CRI,Rural,Costa Rica,Men,2050
1840.797,24,,CUB,Rural,Cuba,Men,1970
1799.13,24,,CUB,Rural,Cuba,Men,1975
1669.898,24,,CUB,Rural,Cuba,Men,1980
1590.716,24,,CUB,Rural,Cuba,Men,1985
1578.887,24,,CUB,Rural,Cuba,Men,1990
1533.211,24,,CUB,Rural,Cuba,Men,1995
1465.34,24,,CUB,Rural,Cuba,Men,2000
1436.408,24,,CUB,Rural,Cuba,Men,2005
1428.656,24,,CUB,Rural,Cuba,Men,2010
1423.945,24,,CUB,Rural,Cuba,Men,2015
1405.83,24,,CUB,Rural,Cuba,Men,2020
1384.288,24,,CUB,Rural,Cuba,Men,2025
1356.301,24,,CUB,Rural,Cuba,Men,2030
1320.665,24,,CUB,Rural,Cuba,Men,2035
1278.483,24,,CUB,Rural,Cuba,Men,2040
1231.476,24,,CUB,Rural,Cuba,Men,2045
1180.334,24,,CUB,Rural,Cuba,Men,2050
1891.063,24,,ECU,Rural,Ecuador,Men,1970
2079.385,24,,ECU,Rural,Ecuador,Men,1975
2180.604,24,,ECU,Rural,Ecuador,Men,1980
2275.243,24,,ECU,Rural,Ecuador,Men,1985
2370.137,24,,ECU,Rural,Ecuador,Men,1990
2487.046,24,,ECU,Rural,Ecuador,Men,1995
2565.98,24,,ECU,Rural,Ecuador,Men,2000
2685.764,24,,ECU,Rural,Ecuador,Men,2005
2844.162,24,,ECU,Rural,Ecuador,Men,2010
2926.056,24,,ECU,Rural,Ecuador,Men,2015
2981.314,24,,ECU,Rural,Ecuador,Men,2020
3013.165,24,,ECU,Rural,Ecuador,Men,2025
3021.229,24,,ECU,Rural,Ecuador,Men,2030
3007.101,24,,ECU,Rural,Ecuador,Men,2035
2971.839,24,,ECU,Rural,Ecuador,Men,2040
2918.386,24,,ECU,Rural,Ecuador,Men,2045
2847.944,24,,ECU,Rural,Ecuador,Men,2050
1139.944,24,,SLV,Rural,El Salvador,Men,1970
1240.042,24,,SLV,Rural,El Salvador,Men,1975
1301.763,24,,SLV,Rural,El Salvador,Men,1980
1327.575,24,,SLV,Rural,El Salvador,Men,1985
1343.533,24,,SLV,Rural,El Salvador,Men,1990
1327.547,24,,SLV,Rural,El Salvador,Men,1995
1253.326,24,,SLV,Rural,El Salvador,Men,2000
1152.455,24,,SLV,Rural,El Salvador,Men,2005
1043.746,24,,SLV,Rural,El Salvador,Men,2010
942.925,24,,SLV,Rural,El Salvador,Men,2015
850.834,24,,SLV,Rural,El Salvador,Men,2020
767.841,24,,SLV,Rural,El Salvador,Men,2025
696.115,24,,SLV,Rural,El Salvador,Men,2030
634.622,24,,SLV,Rural,El Salvador,Men,2035
582.356,24,,SLV,Rural,El Salvador,Men,2040
538.628,24,,SLV,Rural,El Salvador,Men,2045
502.668,24,,SLV,Rural,El Salvador,Men,2050
1830.019,24,,GTM,Rural,Guatemala,Men,1970
2095.339,24,,GTM,Rural,Guatemala,Men,1975
2422.95,24,,GTM,Rural,Guatemala,Men,1980
2692.513,24,,GTM,Rural,Guatemala,Men,1985
2961.766,24,,GTM,Rural,Guatemala,Men,1990
3192.785,24,,GTM,Rural,Guatemala,Men,1995
3196.072,24,,GTM,Rural,Guatemala,Men,2000
3285.912,24,,GTM,Rural,Guatemala,Men,2005
3410.123,24,,GTM,Rural,Guatemala,Men,2010
3473.537,24,,GTM,Rural,Guatemala,Men,2015
3465.896,24,,GTM,Rural,Guatemala,Men,2020
3399.682,24,,GTM,Rural,Guatemala,Men,2025
3292.767,24,,GTM,Rural,Guatemala,Men,2030
3162.583,24,,GTM,Rural,Guatemala,Men,2035
3023.097,24,,GTM,Rural,Guatemala,Men,2040
2885.75,24,,GTM,Rural,Guatemala,Men,2045
2762.331,24,,GTM,Rural,Guatemala,Men,2050
1912.87,24,,HTI,Rural,Haiti,Men,1970
2068.649,24,,HTI,Rural,Haiti,Men,1975
2279.707,24,,HTI,Rural,Haiti,Men,1980
2466.464,24,,HTI,Rural,Haiti,Men,1985
2570.767,24,,HTI,Rural,Haiti,Men,1990
2639.442,24,,HTI,Rural,Haiti,Men,1995
2674.851,24,,HTI,Rural,Haiti,Men,2000
2676.038,24,,HTI,Rural,Haiti,Men,2005
2657.576,24,,HTI,Rural,Haiti,Men,2010
2598.258,24,,HTI,Rural,Haiti,Men,2015
2510.107,24,,HTI,Rural,Haiti,Men,2020
2399.609,24,,HTI,Rural,Haiti,Men,2025
2279.983,24,,HTI,Rural,Haiti,Men,2030
2162.247,24,,HTI,Rural,Haiti,Men,2035
2051.831,24,,HTI,Rural,Haiti,Men,2040
1951.232,24,,HTI,Rural,Haiti,Men,2045
1866.853,24,,HTI,Rural,Haiti,Men,2050
978.387,24,,HND,Rural,Honduras,Men,1970
1086.193,24,,HND,Rural,Honduras,Men,1975
1217.006,24,,HND,Rural,Honduras,Men,1980
1359.265,24,,HND,Rural,Honduras,Men,1985
1509.465,24,,HND,Rural,Honduras,Men,1990
1669.014,24,,HND,Rural,Honduras,Men,1995
1827.858,24,,HND,Rural,Honduras,Men,2000
1960.888,24,,HND,Rural,Honduras,Men,2005
2055.629,24,,HND,Rural,Honduras,Men,2010
2111.541,24,,HND,Rural,Honduras,Men,2015
2125.575,24,,HND,Rural,Honduras,Men,2020
2108.576,24,,HND,Rural,Honduras,Men,2025
2068.476,24,,HND,Rural,Honduras,Men,2030
2018.614,24,,HND,Rural,Honduras,Men,2035
1957.536,24,,HND,Rural,Honduras,Men,2040
1885.316,24,,HND,Rural,Honduras,Men,2045
1804.803,24,,HND,Rural,Honduras,Men,2050
10884.9,24,,MEX,Rural,Mexico,Men,1970
11648.26,24,,MEX,Rural,Mexico,Men,1975
12021.683,24,,MEX,Rural,Mexico,Men,1980
12406.552,24,,MEX,Rural,Mexico,Men,1985
12605.979,24,,MEX,Rural,Mexico,Men,1990
12843.827,24,,MEX,Rural,Mexico,Men,1995
12916.78,24,,MEX,Rural,Mexico,Men,2000
13219.439,24,,MEX,Rural,Mexico,Men,2005
13778.808,24,,MEX,Rural,Mexico,Men,2010
14199.556,24,,MEX,Rural,Mexico,Men,2015
14541.333,24,,MEX,Rural,Mexico,Men,2020
14798.463,24,,MEX,Rural,Mexico,Men,2025
14960.8,24,,MEX,Rural,Mexico,Men,2030
15022.981,24,,MEX,Rural,Mexico,Men,2035
14995.388,24,,MEX,Rural,Mexico,Men,2040
14886.081,24,,MEX,Rural,Mexico,Men,2045
14703.971,24,,MEX,Rural,Mexico,Men,2050
667.959,24,,NIC,Rural,Nicaragua,Men,1970
752.537,24,,NIC,Rural,Nicaragua,Men,1975
848.029,24,,NIC,Rural,Nicaragua,Men,1980
935.037,24,,NIC,Rural,Nicaragua,Men,1985
1007.496,24,,NIC,Rural,Nicaragua,Men,1990
1084.855,24,,NIC,Rural,Nicaragua,Men,1995
1161.433,24,,NIC,Rural,Nicaragua,Men,2000
1219.106,24,,NIC,Rural,Nicaragua,Men,2005
1275.928,24,,NIC,Rural,Nicaragua,Men,2010
1330.051,24,,NIC,Rural,Nicaragua,Men,2015
1376.586,24,,NIC,Rural,Nicaragua,Men,2020
1414.729,24,,NIC,Rural,Nicaragua,Men,2025
1443.194,24,,NIC,Rural,Nicaragua,Men,2030
1461.55,24,,NIC,Rural,Nicaragua,Men,2035
1472.516,24,,NIC,Rural,Nicaragua,Men,2040
1476.119,24,,NIC,Rural,Nicaragua,Men,2045
1470.704,24,,NIC,Rural,Nicaragua,Men,2050
